id,name,search_name,aliases,nationality,position,position_group,birth_year,active_from,active_to,is_retired,clubs,main_clubs,national_team,image_url,difficulty,popularity_score,source,source_id
lucas_ocampos_1994,Lucas Ocampos,lucas ocampos l ocampos ocampos,"[""L. Ocampos"",""Lucas Ocampos"",""Ocampos""]",Argentina,"LM,LW",Midfield,1994,,,false,[],[],Argentina,,Medium,1423,fifa_players_csv,lucas_ocampos_1994
ruud_vormer_1988,Ruud Vormer,ruud vormer r vormer vormer,"[""R. Vormer"",""Ruud Vormer"",""Vormer""]",Netherlands,"CM,RM,CF",Midfield,1988,,,false,[],[],Netherlands,,Medium,1423,fifa_players_csv,ruud_vormer_1988
zlatko_junuzovic_1987,Zlatko Junuzović,zlatko junuzovic z junuzovic junuzovic,"[""Z. Junuzović"",""Zlatko Junuzović"",""Junuzović""]",Austria,"CM,CAM,LM",Midfield,1987,,,false,[],[],Austria,,Medium,1423,fifa_players_csv,zlatko_junuzovic_1987
baptiste_reynet_1990,Baptiste Reynet,baptiste reynet b reynet reynet,"[""B. Reynet"",""Baptiste Reynet"",""Reynet""]",France,GK,Goalkeeper,1990,,,false,[],[],France,,Medium,1422,fifa_players_csv,baptiste_reynet_1990
dimitrios_siovas_1988,Dimitrios Siovas,dimitrios siovas d siovas siovas,"[""D. Siovas"",""Dimitrios Siovas"",""Siovas""]",Greece,CB,Defence,1988,,,false,[],[],Greece,,Medium,1422,fifa_players_csv,dimitrios_siovas_1988
gerson_adriano_gutierres_serra_1988,Gérson Adriano Gutierres Serra,gerson adriano gutierres serra gazzolisco serra,"[""Gazzolisco"",""Gérson Adriano Gutierres Serra"",""Serra""]",Brazil,"LB,LM",Defence,1988,,,false,[],[],Brazil,,Medium,1422,fifa_players_csv,gerson_adriano_gutierres_serra_1988
james_tomkins_1989,James Tomkins,james tomkins j tomkins tomkins,"[""J. Tomkins"",""James Tomkins"",""Tomkins""]",England,CB,Defence,1989,,,false,[],[],England,,Medium,1422,fifa_players_csv,james_tomkins_1989
marco_benassi_1994,Marco Benassi,marco benassi m benassi benassi,"[""M. Benassi"",""Marco Benassi"",""Benassi""]",Italy,CM,Midfield,1994,,,false,[],[],Italy,,Medium,1422,fifa_players_csv,marco_benassi_1994
marco_sportiello_1992,Marco Sportiello,marco sportiello m sportiello sportiello,"[""M. Sportiello"",""Marco Sportiello"",""Sportiello""]",Italy,GK,Goalkeeper,1992,,,false,[],[],Italy,,Medium,1422,fifa_players_csv,marco_sportiello_1992
pierre_emile_h_jbjerg_1995,Pierre-Emile Højbjerg,pierre emile h jbjerg p h jbjerg h jbjerg,"[""P. Højbjerg"",""Pierre-Emile Højbjerg"",""Højbjerg""]",Denmark,"CM,CDM",Midfield,1995,,,false,[],[],Denmark,,Medium,1422,fifa_players_csv,pierre_emile_h_jbjerg_1995
weston_mckennie_1998,Weston McKennie,weston mckennie w mckennie mckennie,"[""W. McKennie"",""Weston McKennie"",""McKennie""]",United States,"CM,CDM,CAM,RM",Midfield,1998,,,false,[],[],United States,,Medium,1422,fifa_players_csv,weston_mckennie_1998
florin_andone_1993,Florin Andone,florin andone f andone andone,"[""F. Andone"",""Florin Andone"",""Andone""]",Romania,ST,Attack,1993,,,false,[],[],Romania,,Medium,1421,fifa_players_csv,florin_andone_1993
jordan_lukaku_1994,Jordan Lukaku,jordan lukaku j lukaku lukaku,"[""J. Lukaku"",""Jordan Lukaku"",""Lukaku""]",Belgium,"LM,LB",Midfield,1994,,,false,[],[],Belgium,,Medium,1421,fifa_players_csv,jordan_lukaku_1994
marius_wolf_1995,Marius Wolf,marius wolf m wolf wolf,"[""M. Wolf"",""Marius Wolf"",""Wolf""]",Germany,"RM,CM,LM,RB",Midfield,1995,,,false,[],[],Germany,,Medium,1421,fifa_players_csv,marius_wolf_1995
vassilis_torosidis_1985,Vassilis Torosidis,vassilis torosidis v torosidis torosidis,"[""V. Torosidis"",""Vassilis Torosidis"",""Torosidis""]",Greece,"RB,LB,CDM",Defence,1985,,,false,[],[],Greece,,Medium,1421,fifa_players_csv,vassilis_torosidis_1985
alireza_jahanbakhsh_1993,Alireza Jahanbakhsh,alireza jahanbakhsh a jahanbakhsh jahanbakhsh,"[""A. Jahanbakhsh"",""Alireza Jahanbakhsh"",""Jahanbakhsh""]",Iran,RM,Midfield,1993,,,false,[],[],Iran,,Medium,1420,fifa_players_csv,alireza_jahanbakhsh_1993
martin_degaard_1998,Martin Ødegaard,martin degaard m degaard degaard,"[""M. Ødegaard"",""Martin Ødegaard"",""Ødegaard""]",Norway,"RW,CAM",Attack,1998,,,false,[],[],Norway,,Medium,1420,fifa_players_csv,martin_degaard_1998
morgan_schneiderlin_1989,Morgan Schneiderlin,morgan schneiderlin m schneiderlin schneiderlin,"[""M. Schneiderlin"",""Morgan Schneiderlin"",""Schneiderlin""]",France,"CDM,CM",Midfield,1989,,,false,[],[],France,,Medium,1420,fifa_players_csv,morgan_schneiderlin_1989
petros_mantalos_1991,Petros Mantalos,petros mantalos p mantalos mantalos,"[""P. Mantalos"",""Petros Mantalos"",""Mantalos""]",Greece,"CAM,CM,RM",Midfield,1991,,,false,[],[],Greece,,Medium,1420,fifa_players_csv,petros_mantalos_1991
sofiane_boufal_1993,Sofiane Boufal,sofiane boufal s boufal boufal,"[""S. Boufal"",""Sofiane Boufal"",""Boufal""]",Morocco,"LM,LW",Midfield,1993,,,false,[],[],Morocco,,Medium,1420,fifa_players_csv,sofiane_boufal_1993
vlad_chiriches_1989,Vlad Chiricheş,vlad chiriches v chiriches chiriches,"[""V. Chiricheş"",""Vlad Chiricheş"",""Chiricheş""]",Romania,CB,Defence,1989,,,false,[],[],Romania,,Medium,1420,fifa_players_csv,vlad_chiriches_1989
andres_mateus_uribe_villa_1991,Andrés Mateus Uribe Villa,andres mateus uribe villa m uribe villa,"[""M. Uribe"",""Andrés Mateus Uribe Villa"",""Villa""]",Colombia,"CM,CDM,RM",Midfield,1991,,,false,[],[],Club América,,Medium,1419,fifa_players_csv,andres_mateus_uribe_villa_1991
mitchell_langerak_1988,Mitchell Langerak,mitchell langerak m langerak langerak,"[""M. Langerak"",""Mitchell Langerak"",""Langerak""]",Australia,GK,Goalkeeper,1988,,,false,[],[],Nagoya Grampus,,Medium,1419,fifa_players_csv,mitchell_langerak_1988
agustin_marchesin_1988,Agustín Marchesín,agustin marchesin a marchesin marchesin,"[""A. Marchesín"",""Agustín Marchesín"",""Marchesín""]",Argentina,GK,Goalkeeper,1988,,,false,[],[],Club América,,Medium,1418,fifa_players_csv,agustin_marchesin_1988
daniel_filipe_martins_carrico_1988,Daniel Filipe Martins Carriço,daniel filipe martins carrico daniel carrico carrico,"[""Daniel Carriço"",""Daniel Filipe Martins Carriço"",""Carriço""]",Portugal,"CB,CDM",Defence,1988,,,false,[],[],Portugal,,Medium,1418,fifa_players_csv,daniel_filipe_martins_carrico_1988
henry_onyekuru_1997,Henry Onyekuru,henry onyekuru h onyekuru onyekuru,"[""H. Onyekuru"",""Henry Onyekuru"",""Onyekuru""]",Nigeria,"LM,ST",Midfield,1997,,,false,[],[],Nigeria,,Medium,1418,fifa_players_csv,henry_onyekuru_1997
james_forrest_1991,James Forrest,james forrest j forrest forrest,"[""J. Forrest"",""James Forrest"",""Forrest""]",Scotland,"RM,RWB",Midfield,1991,,,false,[],[],Scotland,,Medium,1418,fifa_players_csv,james_forrest_1991
jose_manuel_jurado_marin_1986,José Manuel Jurado Marín,jose manuel jurado marin jurado marin,"[""Jurado"",""José Manuel Jurado Marín"",""Marín""]",Spain,"RM,CAM,LM",Midfield,1986,,,false,[],[],Spain,,Medium,1418,fifa_players_csv,jose_manuel_jurado_marin_1986
leonardo_spinazzola_1993,Leonardo Spinazzola,leonardo spinazzola l spinazzola spinazzola,"[""L. Spinazzola"",""Leonardo Spinazzola"",""Spinazzola""]",Italy,"LM,LB",Midfield,1993,,,false,[],[],Italy,,Medium,1418,fifa_players_csv,leonardo_spinazzola_1993
mitchell_weiser_1994,Mitchell Weiser,mitchell weiser m weiser weiser,"[""M. Weiser"",""Mitchell Weiser"",""Weiser""]",Germany,"RB,RM",Defence,1994,,,false,[],[],Germany,,Medium,1418,fifa_players_csv,mitchell_weiser_1994
oscar_de_marcos_arana_1989,Óscar de Marcos Arana,oscar de marcos arana de marcos arana,"[""De Marcos"",""Óscar de Marcos Arana"",""Arana""]",Spain,"RB,RW",Defence,1989,,,false,[],[],Spain,,Medium,1418,fifa_players_csv,oscar_de_marcos_arana_1989
otavio_henrique_passos_santos_1994,Otávio Henrique Passos Santos,otavio henrique passos santos otavio santos,"[""Otávio"",""Otávio Henrique Passos Santos"",""Santos""]",Brazil,CDM,Midfield,1994,,,false,[],[],Brazil,,Medium,1418,fifa_players_csv,otavio_henrique_passos_santos_1994
robbie_brady_1992,Robbie Brady,robbie brady r brady brady,"[""R. Brady"",""Robbie Brady"",""Brady""]",Republic of Ireland,"LM,LB",Midfield,1992,,,false,[],[],Republic of Ireland,,Medium,1418,fifa_players_csv,robbie_brady_1992
ryan_bertrand_1989,Ryan Bertrand,ryan bertrand r bertrand bertrand,"[""R. Bertrand"",""Ryan Bertrand"",""Bertrand""]",England,"LB,LWB",Defence,1989,,,false,[],[],England,,Medium,1418,fifa_players_csv,ryan_bertrand_1989
ahmed_hegazi_1991,Ahmed Hegazi,ahmed hegazi a hegazi hegazi,"[""A. Hegazi"",""Ahmed Hegazi"",""Hegazi""]",Egypt,CB,Defence,1991,,,false,[],[],Egypt,,Medium,1417,fifa_players_csv,ahmed_hegazi_1991
cristiano_biraghi_1992,Cristiano Biraghi,cristiano biraghi c biraghi biraghi,"[""C. Biraghi"",""Cristiano Biraghi"",""Biraghi""]",Italy,"LB,LM",Defence,1992,,,false,[],[],Italy,,Medium,1417,fifa_players_csv,cristiano_biraghi_1992
dmitriy_kombarov_1987,Dmitriy Kombarov,dmitriy kombarov d kombarov kombarov,"[""D. Kombarov"",""Dmitriy Kombarov"",""Kombarov""]",Russia,"LB,LWB",Defence,1987,,,false,[],[],Russia,,Medium,1417,fifa_players_csv,dmitriy_kombarov_1987
miha_zajc_1994,Miha Zajc,miha zajc m zajc zajc,"[""M. Zajc"",""Miha Zajc"",""Zajc""]",Slovenia,"CAM,CM",Midfield,1994,,,false,[],[],Slovenia,,Medium,1417,fifa_players_csv,miha_zajc_1994
nicolas_pallois_1987,Nicolas Pallois,nicolas pallois n pallois pallois,"[""N. Pallois"",""Nicolas Pallois"",""Pallois""]",France,CB,Defence,1987,,,false,[],[],France,,Medium,1417,fifa_players_csv,nicolas_pallois_1987
wallace_fortuna_dos_santos_1994,Wallace Fortuna dos Santos,wallace fortuna dos santos wallace santos,"[""Wallace"",""Wallace Fortuna dos Santos"",""Santos""]",Brazil,CB,Defence,1994,,,false,[],[],Brazil,,Medium,1417,fifa_players_csv,wallace_fortuna_dos_santos_1994
breel_donald_embolo_1997,Breel-Donald Embolo,breel donald embolo b embolo embolo,"[""B. Embolo"",""Breel-Donald Embolo"",""Embolo""]",Switzerland,"ST,RW",Attack,1997,,,false,[],[],Switzerland,,Medium,1416,fifa_players_csv,breel_donald_embolo_1997
matt_phillips_1991,Matt Phillips,matt phillips m phillips phillips,"[""M. Phillips"",""Matt Phillips"",""Phillips""]",Scotland,"CAM,CM,RW",Midfield,1991,,,false,[],[],Scotland,,Medium,1416,fifa_players_csv,matt_phillips_1991
raul_mario_ruidiaz_misitich_1990,Raúl Mario Ruidíaz Misitich,raul mario ruidiaz misitich r ruidiaz misitich,"[""R. Ruidíaz"",""Raúl Mario Ruidíaz Misitich"",""Misitich""]",Peru,ST,Attack,1990,,,false,[],[],Peru,,Medium,1416,fifa_players_csv,raul_mario_ruidiaz_misitich_1990
steven_zuber_1991,Steven Zuber,steven zuber s zuber zuber,"[""S. Zuber"",""Steven Zuber"",""Zuber""]",Switzerland,"LWB,LM,LB,CM",Defence,1991,,,false,[],[],Switzerland,,Medium,1416,fifa_players_csv,steven_zuber_1991
tomas_koubek_1992,Tomáš Koubek,tomas koubek t koubek koubek,"[""T. Koubek"",""Tomáš Koubek"",""Koubek""]",Czech Republic,GK,Goalkeeper,1992,,,false,[],[],Czech Republic,,Medium,1416,fifa_players_csv,tomas_koubek_1992
andy_delort_1991,Andy Delort,andy delort a delort delort,"[""A. Delort"",""Andy Delort"",""Delort""]",France,"ST,RW",Attack,1991,,,false,[],[],France,,Medium,1415,fifa_players_csv,andy_delort_1991
david_angel_abraham_1986,David Ángel Abraham,david angel abraham d abraham abraham,"[""D. Abraham"",""David Ángel Abraham"",""Abraham""]",Argentina,CB,Defence,1986,,,false,[],[],Argentina,,Medium,1415,fifa_players_csv,david_angel_abraham_1986
dominik_kohr_1994,Dominik Kohr,dominik kohr d kohr kohr,"[""D. Kohr"",""Dominik Kohr"",""Kohr""]",Germany,"CDM,CM",Midfield,1994,,,false,[],[],Germany,,Medium,1415,fifa_players_csv,dominik_kohr_1994
federico_nicolas_cartabia_1993,Federico Nicolás Cartabia,federico nicolas cartabia f cartabia cartabia,"[""F. Cartabia"",""Federico Nicolás Cartabia"",""Cartabia""]",Argentina,"RM,ST,CAM",Midfield,1993,,,false,[],[],Argentina,,Medium,1415,fifa_players_csv,federico_nicolas_cartabia_1993
francisco_javier_garcia_fernandez_1987,Francisco Javier  García Fernández,francisco javier garcia fernandez javi garcia fernandez,"[""Javi García"",""Francisco Javier García Fernández"",""Fernández""]",Spain,"CDM,CM,CB",Midfield,1987,,,false,[],[],Spain,,Medium,1415,fifa_players_csv,francisco_javier_garcia_fernandez_1987
gokhan_inler_1984,Gökhan İnler,gokhan inler g inler inler,"[""G. İnler"",""Gökhan İnler"",""İnler""]",Switzerland,"CDM,CM",Midfield,1984,,,false,[],[],Switzerland,,Medium,1415,fifa_players_csv,gokhan_inler_1984
juan_camilo_hernandez_1999,Juan Camilo Hernández,juan camilo hernandez j hernandez hernandez,"[""J. Hernández"",""Juan Camilo Hernández"",""Hernández""]",Colombia,"ST,RM",Attack,1999,,,false,[],[],Colombia,,Medium,1415,fifa_players_csv,juan_camilo_hernandez_1999
manolo_gabbiadini_1991,Manolo Gabbiadini,manolo gabbiadini m gabbiadini gabbiadini,"[""M. Gabbiadini"",""Manolo Gabbiadini"",""Gabbiadini""]",Italy,ST,Attack,1991,,,false,[],[],Italy,,Medium,1415,fifa_players_csv,manolo_gabbiadini_1991
omar_abdulrahman_1991,Omar Abdulrahman,omar abdulrahman o abdulrahman abdulrahman,"[""O. Abdulrahman"",""Omar Abdulrahman"",""Abdulrahman""]",United Arab Emirates,CAM,Midfield,1991,,,false,[],[],United Arab Emirates,,Medium,1415,fifa_players_csv,omar_abdulrahman_1991
wendell_nascimento_borges_1993,Wendell Nascimento Borges,wendell nascimento borges wendell borges,"[""Wendell"",""Wendell Nascimento Borges"",""Borges""]",Brazil,LB,Defence,1993,,,false,[],[],Brazil,,Medium,1415,fifa_players_csv,wendell_nascimento_borges_1993
admir_mehmedi_1991,Admir Mehmedi,admir mehmedi a mehmedi mehmedi,"[""A. Mehmedi"",""Admir Mehmedi"",""Mehmedi""]",Switzerland,"CAM,LM,RM,CF",Midfield,1991,,,false,[],[],Switzerland,,Medium,1414,fifa_players_csv,admir_mehmedi_1991
amadou_diawara_1997,Amadou Diawara,amadou diawara a diawara diawara,"[""A. Diawara"",""Amadou Diawara"",""Diawara""]",Guinea,"CM,CDM",Midfield,1997,,,false,[],[],Guinea,,Medium,1414,fifa_players_csv,amadou_diawara_1997
claudio_miguel_pizarro_bossio_1978,Claudio Miguel Pizarro Bossio,claudio miguel pizarro bossio c pizarro bossio,"[""C. Pizarro"",""Claudio Miguel Pizarro Bossio"",""Bossio""]",Peru,ST,Attack,1978,,,false,[],[],Peru,,Medium,1414,fifa_players_csv,claudio_miguel_pizarro_bossio_1978
demba_ba_1985,Demba Ba,demba ba d ba,"[""D. Ba"",""Demba Ba""]",Senegal,ST,Attack,1985,,,false,[],[],Senegal,,Medium,1414,fifa_players_csv,demba_ba_1985
lucas_barrios_1984,Lucas Barrios,lucas barrios l barrios barrios,"[""L. Barrios"",""Lucas Barrios"",""Barrios""]",Paraguay,ST,Attack,1984,,,false,[],[],Paraguay,,Medium,1414,fifa_players_csv,lucas_barrios_1984
pascal_gro_1991,Pascal Groß,pascal gro p gro gro,"[""P. Groß"",""Pascal Groß"",""Groß""]",Germany,"CAM,CM",Midfield,1991,,,false,[],[],Germany,,Medium,1414,fifa_players_csv,pascal_gro_1991
zack_steffen_1995,Zack Steffen,zack steffen z steffen steffen,"[""Z. Steffen"",""Zack Steffen"",""Steffen""]",United States,GK,Goalkeeper,1995,,,false,[],[],United States,,Medium,1414,fifa_players_csv,zack_steffen_1995
irfan_can_kahveci_1995,İrfan Can Kahveci,irfan can kahveci i kahveci kahveci,"[""I. Kahveci"",""İrfan Can Kahveci"",""Kahveci""]",Turkey,"CAM,CM,LM",Midfield,1995,,,false,[],[],Turkey,,Medium,1413,fifa_players_csv,irfan_can_kahveci_1995
jose_de_jesus_corona_rodriguez_1981,José de Jesús Corona Rodríguez,jose de jesus corona rodriguez j corona rodriguez,"[""J. Corona"",""José de Jesús Corona Rodríguez"",""Rodríguez""]",Mexico,GK,Goalkeeper,1981,,,false,[],[],Cruz Azul,,Medium,1413,fifa_players_csv,jose_de_jesus_corona_rodriguez_1981
louis_schaub_1994,Louis Schaub,louis schaub l schaub schaub,"[""L. Schaub"",""Louis Schaub"",""Schaub""]",Austria,"CAM,RM",Midfield,1994,,,false,[],[],Austria,,Medium,1413,fifa_players_csv,louis_schaub_1994
michael_krmencik_1993,Michael Krmenčík,michael krmencik m krmencik krmencik,"[""M. Krmenčík"",""Michael Krmenčík"",""Krmenčík""]",Czech Republic,ST,Attack,1993,,,false,[],[],Czech Republic,,Medium,1413,fifa_players_csv,michael_krmencik_1993
nicolae_claudiu_stanciu_1993,Nicolae Claudiu Stanciu,nicolae claudiu stanciu n stanciu stanciu,"[""N. Stanciu"",""Nicolae Claudiu Stanciu"",""Stanciu""]",Romania,"CAM,RM,CM",Midfield,1993,,,false,[],[],Al Ahli,,Medium,1413,fifa_players_csv,nicolae_claudiu_stanciu_1993
ryan_thomas_1994,Ryan Thomas,ryan thomas r thomas thomas,"[""R. Thomas"",""Ryan Thomas"",""Thomas""]",New Zealand,CM,Midfield,1994,,,false,[],[],New Zealand,,Medium,1413,fifa_players_csv,ryan_thomas_1994
victor_alfonso_guzman_guzman_1995,Víctor Alfonso Guzmán Guzmán,victor alfonso guzman guzman v guzman guzman,"[""V. Guzmán"",""Víctor Alfonso Guzmán Guzmán"",""Guzmán""]",Mexico,"CM,CAM,CDM",Midfield,1995,,,false,[],[],Pachuca,,Medium,1413,fifa_players_csv,victor_alfonso_guzman_guzman_1995
emre_belozoglu_1980,Emre Belözoğlu,emre belozoglu e belozoglu belozoglu,"[""E. Belözoğlu"",""Emre Belözoğlu"",""Belözoğlu""]",Turkey,"CM,CDM",Midfield,1980,,,false,[],[],Turkey,,Medium,1412,fifa_players_csv,emre_belozoglu_1980
garry_mendes_rodrigues_1990,Garry Mendes Rodrigues,garry mendes rodrigues garry rodrigues rodrigues,"[""Garry Rodrigues"",""Garry Mendes Rodrigues"",""Rodrigues""]",Cape Verde,"LM,RM,LW",Midfield,1990,,,false,[],[],Cape Verde,,Medium,1412,fifa_players_csv,garry_mendes_rodrigues_1990
harry_wilson_1997,Harry Wilson,harry wilson h wilson wilson,"[""H. Wilson"",""Harry Wilson"",""Wilson""]",Wales,"RW,CM",Attack,1997,,,false,[],[],Wales,,Medium,1412,fifa_players_csv,harry_wilson_1997
jonathan_javier_rodriguez_portillo_1993,Jonathan Javier Rodríguez Portillo,jonathan javier rodriguez portillo j rodriguez portillo,"[""J. Rodríguez"",""Jonathan Javier Rodríguez Portillo"",""Portillo""]",Uruguay,"ST,LW",Attack,1993,,,false,[],[],Cruz Azul,,Medium,1412,fifa_players_csv,jonathan_javier_rodriguez_portillo_1993
kyriakos_papadopoulos_1992,Kyriakos Papadopoulos,kyriakos papadopoulos k papadopoulos papadopoulos,"[""K. Papadopoulos"",""Kyriakos Papadopoulos"",""Papadopoulos""]",Greece,CB,Defence,1992,,,false,[],[],Greece,,Medium,1412,fifa_players_csv,kyriakos_papadopoulos_1992
miguel_luis_pinto_veloso_1986,Miguel Luís Pinto Veloso,miguel luis pinto veloso miguel veloso veloso,"[""Miguel Veloso"",""Miguel Luís Pinto Veloso"",""Veloso""]",Portugal,"CDM,CM",Midfield,1986,,,false,[],[],Portugal,,Medium,1412,fifa_players_csv,miguel_luis_pinto_veloso_1986
nemanja_gudelj_1991,Nemanja Gudelj,nemanja gudelj n gudelj gudelj,"[""N. Gudelj"",""Nemanja Gudelj"",""Gudelj""]",Serbia,"CDM,CM",Midfield,1991,,,false,[],[],Serbia,,Medium,1412,fifa_players_csv,nemanja_gudelj_1991
oriol_romeu_vidal_1991,Oriol Romeu Vidal,oriol romeu vidal oriol romeu vidal,"[""Oriol Romeu"",""Oriol Romeu Vidal"",""Vidal""]",Spain,"CDM,CM",Midfield,1991,,,false,[],[],Spain,,Medium,1412,fifa_players_csv,oriol_romeu_vidal_1991
patrick_herrmann_1991,Patrick Herrmann,patrick herrmann p herrmann herrmann,"[""P. Herrmann"",""Patrick Herrmann"",""Herrmann""]",Germany,"RM,RW",Midfield,1991,,,false,[],[],Germany,,Medium,1412,fifa_players_csv,patrick_herrmann_1991
pedro_mba_obiang_avomo_1992,Pedro  Mba Obiang Avomo,pedro mba obiang avomo pedro obiang avomo,"[""Pedro Obiang"",""Pedro Mba Obiang Avomo"",""Avomo""]",Equatorial Guinea,"CDM,CM",Midfield,1992,,,false,[],[],Equatorial Guinea,,Medium,1412,fifa_players_csv,pedro_mba_obiang_avomo_1992
roberto_inglese_1991,Roberto Inglese,roberto inglese r inglese inglese,"[""R. Inglese"",""Roberto Inglese"",""Inglese""]",Italy,ST,Attack,1991,,,false,[],[],Italy,,Medium,1412,fifa_players_csv,roberto_inglese_1991
roberto_soriano_1991,Roberto Soriano,roberto soriano r soriano soriano,"[""R. Soriano"",""Roberto Soriano"",""Soriano""]",Italy,"LM,CM,CAM",Midfield,1991,,,false,[],[],Italy,,Medium,1412,fifa_players_csv,roberto_soriano_1991
yordan_hernando_osorio_paredes_1994,Yordan Hernando Osorio Paredes,yordan hernando osorio paredes y osorio paredes,"[""Y. Osorio"",""Yordan Hernando Osorio Paredes"",""Paredes""]",Venezuela,CB,Defence,1994,,,false,[],[],Vitória Guimarães,,Medium,1412,fifa_players_csv,yordan_hernando_osorio_paredes_1994
diego_valdes_1994,Diego Valdés,diego valdes d valdes valdes,"[""D. Valdés"",""Diego Valdés"",""Valdés""]",Chile,"CAM,CM",Midfield,1994,,,false,[],[],Santos Laguna,,Medium,1411,fifa_players_csv,diego_valdes_1994
marko_pjaca_1995,Marko Pjaca,marko pjaca m pjaca pjaca,"[""M. Pjaca"",""Marko Pjaca"",""Pjaca""]",Croatia,LW,Attack,1995,,,false,[],[],Croatia,,Medium,1411,fifa_players_csv,marko_pjaca_1995
orestis_karnezis_1985,Orestis Karnezis,orestis karnezis o karnezis karnezis,"[""O. Karnezis"",""Orestis Karnezis"",""Karnezis""]",Greece,GK,Goalkeeper,1985,,,false,[],[],Greece,,Medium,1411,fifa_players_csv,orestis_karnezis_1985
patrick_van_aanholt_1990,Patrick  van Aanholt,patrick van aanholt p van aanholt aanholt,"[""P. van Aanholt"",""Patrick van Aanholt"",""Aanholt""]",Netherlands,LB,Defence,1990,,,false,[],[],Netherlands,,Medium,1411,fifa_players_csv,patrick_van_aanholt_1990
1984_24,長谷 部誠,m hasebe,"[""M. Hasebe""]",Japan,"CB,CDM",Defence,1984,,,false,[],[],Japan,,Medium,1411,fifa_players_csv,1984_24
alan_douglas_borges_de_carvalho_1989,Alan Douglas Borges de Carvalho,alan douglas borges de carvalho alan carvalho carvalho,"[""Alan Carvalho"",""Alan Douglas Borges de Carvalho"",""Carvalho""]",Brazil,"ST,LW",Attack,1989,,,false,[],[],Brazil,,Medium,1410,fifa_players_csv,alan_douglas_borges_de_carvalho_1989
alexandros_paschalakis_1989,Alexandros  Paschalakis,alexandros paschalakis a paschalakis paschalakis,"[""A. Paschalakis"",""Alexandros Paschalakis"",""Paschalakis""]",Greece,GK,Goalkeeper,1989,,,false,[],[],Greece,,Medium,1410,fifa_players_csv,alexandros_paschalakis_1989
andre_filipe_bras_andre_1989,André Filipe Brás André,andre filipe bras andre andre andre andre,"[""André André"",""André Filipe Brás André"",""André""]",Portugal,"CM,CDM",Midfield,1989,,,false,[],[],Portugal,,Medium,1410,fifa_players_csv,andre_filipe_bras_andre_1989
andrea_bertolacci_1991,Andrea Bertolacci,andrea bertolacci a bertolacci bertolacci,"[""A. Bertolacci"",""Andrea Bertolacci"",""Bertolacci""]",Italy,"CM,CDM",Midfield,1991,,,false,[],[],Italy,,Medium,1410,fifa_players_csv,andrea_bertolacci_1991
andrea_poli_1989,Andrea Poli,andrea poli a poli poli,"[""A. Poli"",""Andrea Poli"",""Poli""]",Italy,CM,Midfield,1989,,,false,[],[],Italy,,Medium,1410,fifa_players_csv,andrea_poli_1989
arthur_henrique_ramos_oliveira_melo_1996,Arthur Henrique Ramos Oliveira Melo,arthur henrique ramos oliveira melo arthur melo,"[""Arthur"",""Arthur Henrique Ramos Oliveira Melo"",""Melo""]",Brazil,CM,Midfield,1996,,,false,[],[],Brazil,,Medium,1410,fifa_players_csv,arthur_henrique_ramos_oliveira_melo_1996
benjamin_andre_1990,Benjamin André,benjamin andre b andre andre,"[""B. André"",""Benjamin André"",""André""]",France,"CM,CDM",Midfield,1990,,,false,[],[],France,,Medium,1410,fifa_players_csv,benjamin_andre_1990
benjamin_moukandjo_bile_1988,Benjamin Moukandjo Bilé,benjamin moukandjo bile b moukandjo bile,"[""B. Moukandjo"",""Benjamin Moukandjo Bilé"",""Bilé""]",Cameroon,"ST,RM",Attack,1988,,,false,[],[],Cameroon,,Medium,1410,fifa_players_csv,benjamin_moukandjo_bile_1988
carlos_eduardo_de_oliveira_alves_1989,Carlos Eduardo de Oliveira Alves,carlos eduardo de oliveira alves carlos eduardo alves,"[""Carlos Eduardo"",""Carlos Eduardo de Oliveira Alves"",""Alves""]",Brazil,"CAM,ST,CF,CM",Midfield,1989,,,false,[],[],Brazil,,Medium,1410,fifa_players_csv,carlos_eduardo_de_oliveira_alves_1989
clement_grenier_1991,Clément Grenier,clement grenier c grenier grenier,"[""C. Grenier"",""Clément Grenier"",""Grenier""]",France,"CM,CDM,CAM",Midfield,1991,,,false,[],[],France,,Medium,1410,fifa_players_csv,clement_grenier_1991
fabian_ruiz_pena_1996,Fabián Ruiz Peña,fabian ruiz pena fabian pena,"[""Fabián"",""Fabián Ruiz Peña"",""Peña""]",Spain,"CM,CDM,CAM",Midfield,1996,,,false,[],[],Spain,,Medium,1410,fifa_players_csv,fabian_ruiz_pena_1996
felipe_salvador_caicedo_corozo_1988,Felipe Salvador Caicedo Corozo,felipe salvador caicedo corozo f caicedo corozo,"[""F. Caicedo"",""Felipe Salvador Caicedo Corozo"",""Corozo""]",Ecuador,ST,Attack,1988,,,false,[],[],Ecuador,,Medium,1410,fifa_players_csv,felipe_salvador_caicedo_corozo_1988
james_mcclean_1989,James McClean,james mcclean j mcclean mcclean,"[""J. McClean"",""James McClean"",""McClean""]",Republic of Ireland,"LW,LM,ST",Attack,1989,,,false,[],[],Republic of Ireland,,Medium,1410,fifa_players_csv,james_mcclean_1989
jonas_lossl_1989,Jonas Lössl,jonas lossl j lossl lossl,"[""J. Lössl"",""Jonas Lössl"",""Lössl""]",Denmark,GK,Goalkeeper,1989,,,false,[],[],Denmark,,Medium,1410,fifa_players_csv,jonas_lossl_1989
